trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2017-10-17,-0.000839507,0.0007607601,-0.001311966,-0.001286226,0.0028189109,-0.003133581,0.000041,0.0011403501,-0.001480537,-0.003238954,0.0016643923,-0.001373555
2017-10-18,-0.000143208,-0.011645431,0.0018796859,0.0150393323,0.0174585691,-0.001647147,0.000041,-0.004561388,0.0001425719,0.0054617756,0.0070538091,-0.003223232
2017-10-19,-0.005827875,-0.006299214,-0.002922641,0.0095085524,0.0130603371,-0.004436355,0.000041,-0.00105601,-0.003453838,0.0020813608,0.0050438091,-0.005759782
2017-10-20,0.00652502,0.00840957,0.0008008287,-0.008077001,-0.015071417,0.0012023037,0.000041,0.0018699395,0.0020206407,0.0001764771,-0.005411341,0.0023028326
2017-10-23,0.0040799284,0.001947529,-0.002850786,-0.001646988,-0.000055248,-0.003375432,0.000041,0.0016365469,-0.00174039,-0.000174563,0.0030989416,-0.003338609
2017-10-24,0.0012537418,-0.008024905,0.0045637901,0.0125181697,0.009808824,-0.002118994,0.000041,-0.004909963,0.0021557632,0.0080654807,0.004544381,0.000216621
2017-10-25,0.0060096498,0.0006099425,-0.003155496,-0.000073731,-0.004238126,-0.005488575,0.000041,0.001181504,-0.001707503,-0.000346769,0.0003291125,-0.000433596
2017-10-26,0.0056729529,-0.001291334,0.0037136203,0.0034994549,0.0000692155,-0.000470384,0.000041,-0.000183384,0.0014257196,0.00114316,-0.001577857,0.0023984707
2017-10-27,-0.002151672,-0.005418591,0.00022953,0.0095617234,0.0077866279,-0.008961014,0.000041,-0.000781297,-0.000326234,0.0029124858,0.0028746363,-0.002248047
2017-10-30,-0.012262005,-0.016110573,0.0042303869,0.0247106499,0.0158085865,-0.001708121,0.000041,-0.008484475,0.0014358296,0.0143750798,0.0085862798,-0.004733678
2017-10-31,0.0045395816,0.0028607145,-0.004983578,-0.004794587,-0.006130665,-0.003987831,0.000041,0.002419384,-0.000485201,-0.00161357,-0.001616165,-0.002046577
2017-11-01,-0.000099089,0.0005924124,-0.00237617,-0.001406277,0.002376859,-0.001005059,0.000041,0.0006537028,-0.003527709,-0.002087852,0.0014348938,-0.002568112
2017-11-02,-0.006004241,-0.008520044,-0.001023605,0.009761416,0.0117408131,-0.001262286,0.000041,-0.004210726,-0.000913859,0.0053335152,0.0046999462,-0.002201135
2017-11-03,-0.005687496,-0.003557005,-0.004005429,0.0017480991,0.0014766762,-0.003296899,0.000041,0.0007520423,-0.003036798,-0.004051747,-0.002447302,0.0006802249
2017-11-06,0.012014503,-0.005127085,-0.005575084,0.0077631132,-0.000520242,-0.00663755,0.000041,-0.000973969,-0.001974724,0.0040127103,0.0016228771,-0.001679263
2017-11-07,0.0056985294,-0.001162627,0.0027439776,0.0005754228,-0.004466766,0.0057458965,0.000041,-0.002783497,0.0007831026,0.0024516341,-0.00139315,0.0004861863
2017-11-08,-0.00031668,0.0042297485,0.0010903696,-0.008691644,-0.005554681,-0.000522536,0.000041,0.0012914609,-0.000863352,-0.005259759,-0.002658227,0.0002100529
2017-11-09,0.0072675112,-0.002643444,-0.001241273,0.0029486191,0.0027729878,-0.001404021,0.000041,-0.000039059,0.0000620027,0.0002098075,-0.00094792,-0.000802907
2017-11-10,0.00312509,-0.005658769,-0.004161498,0.0073153849,0.0032795314,-0.011529926,0.000041,-0.001823558,-0.001521232,0.0044047219,0.0017567616,-0.002374074
2017-11-13,0.0029140658,-0.00517064,-0.001359401,0.0104825059,0.0026818301,0.0011299882,0.000041,-0.004579333,-0.000190455,0.0098550884,0.0038153447,-0.001751136
2017-11-14,-0.006596904,-0.000397501,0.0054827948,0.0011737509,0.001306473,0.0070664015,0.000041,-0.002903164,0.0015811748,0.0033754165,-0.000316519,0.00251247
2017-11-15,-0.008778491,0.0039316958,0.0086806107,-0.003231228,0.0029198547,-0.002292849,0.000041,0.0037318864,0.00618255,-0.005481233,-0.00186094,0.0020332539
2017-11-16,0.0028474031,-0.007546551,-0.001548702,0.0092055176,0.0083532786,-0.013457915,0.000041,-0.002290218,0.0022416453,0.0050395395,0.0041057386,-0.002358942
2017-11-17,-0.019444544,-0.018840377,0.0139557988,0.0275379057,0.0244601775,0.0021126336,0.000041,-0.01131337,0.0082912216,0.0160445978,0.0102786026,-0.004044595
2017-11-20,0.0056536157,-0.008945401,-0.004827751,0.0087834354,0.0026281538,-0.006988156,0.000041,-0.006418261,-0.000489208,0.0109301374,0.0053810126,-0.007860621
2017-11-21,0.0068151538,-0.008180274,0.0024130301,0.0127050694,0.0070747466,-0.009694481,0.000041,-0.003649551,0.0012861771,0.0066011133,0.0030713646,-0.001025264
2017-11-22,0.0012929258,0.000052534,0.0063909953,-0.000984043,0.0022667661,0.0132046686,0.000041,-0.002050808,0.0004106937,-0.002251374,-0.001824989,0.0019291709
2017-11-23,-0.027979613,0.0132220795,0.0066939203,-0.012828721,-0.004005567,0.0155630664,0.000041,0.0052891249,0.0027264455,-0.010073035,-0.003766416,0.0062110034
2017-11-24,0.0014096848,0.0034483051,0.0056415234,-0.002658615,-0.000984481,0.0075569168,0.000041,0.0008773484,0.0049437951,-0.00157896,-0.001830131,0.0038213982
2017-11-27,-0.01272694,0.0037962685,0.0081650126,-0.004814209,0.0030307413,0.0097879164,0.000041,0.0011196686,0.0054095223,-0.000768965,0.0008546524,0.0036673246
2017-11-28,0.0112340702,-0.000059114,-0.005267586,-0.003604363,-0.008836127,-0.00730341,0.000041,-0.001488228,-0.000259005,0.0020850968,-0.000462634,0.0000735917
2017-11-29,0.0025148176,0.0020226674,0.0117022284,0.0046348657,-0.000242922,0.0047292464,0.000041,-0.00164173,0.00787223,0.0094518128,0.0007847867,0.0037982304
2017-11-30,-0.008806784,0.0075372752,0.0024705707,-0.007126721,-0.001734031,0.0079295411,0.000041,0.0046733247,-0.000292882,-0.006131609,-0.001663308,0.0028880328
2017-12-01,0.0045602749,0.0026631879,-0.007035467,-0.00654095,-0.008074864,-0.003652749,0.000041,0.0001675524,-0.004757047,-0.001915093,-0.002867669,-0.002392192
2017-12-04,-0.001726203,-0.013471687,0.002162324,0.018585337,0.0106460439,-0.006724688,0.000041,-0.007258245,0.0045459368,0.0125495494,0.0039566552,-0.000088072
2017-12-05,-0.012689712,-0.015928107,0.0095622367,0.0223560233,0.0259696144,-0.001490316,0.000041,-0.006836689,0.0054156535,0.0098567805,0.0103768398,-0.00363412
2017-12-06,0.0012533714,0.0073938257,-0.006430173,-0.012444869,-0.01404414,-0.003422985,0.000041,0.0021196241,-0.004444155,-0.003962353,-0.003638904,-0.000917829
2017-12-07,-0.00694768,0.0068867584,-0.003019943,-0.014359943,-0.006452109,0.0027787292,0.000041,0.0014063059,-0.004803807,-0.008474963,-0.003525305,-0.000679217
2017-12-08,0.0086186181,0.0014543369,-0.004876337,-0.001251511,-0.001958652,-0.006037359,0.000041,0.0021060454,-0.002638177,-0.000888348,0.0004929107,-0.001434988
2017-12-11,0.0149969554,-0.007422642,-0.003586762,0.0088453334,0.003857691,-0.009777958,0.000041,-0.00260852,-0.00224675,0.0047454269,0.001463763,-0.005292808
2017-12-12,-0.009904736,-0.003030165,-0.00243376,0.0032843992,-0.000333467,-0.002855926,0.000041,-0.003479888,0.0001324302,0.004919734,0.0002137642,-0.001906926
2017-12-13,0.0084812971,-0.002782638,-0.001714595,0.0034361705,0.0050395463,-0.002722864,0.000041,-0.000362325,-0.000864507,-6.381014E-6,0.0005514606,0.0011707546
2017-12-14,-0.001560508,0.0051720749,0.0000445494,-0.004143379,-0.00459096,0.0016487271,0.000041,0.0019909265,0.0007435824,-0.001518815,-0.001553439,0.002071767
2017-12-15,-0.008782383,0.0075776683,-0.001455485,-0.013205022,-0.005369161,0.005461281,0.000041,0.0047987859,-0.002109637,-0.010373396,-0.003654447,0.0017461321
2017-12-18,-0.001404146,-0.005637137,0.0033759471,0.0083832728,0.007554323,0.0035818046,0.000041,-0.001506861,0.0043853165,0.0042343405,0.0023755361,0.0037770307
2017-12-19,0.0072892583,-0.000818294,-0.00039968,0.0013795858,0.0015361663,-0.004217329,0.000041,0.0006202225,-0.000921929,-0.000182905,0.0008344868,-0.00212191
2017-12-20,-0.003986703,-0.005593094,0.0032107146,0.0116238656,0.0095299383,-0.001625471,0.000041,-0.001354606,0.0024052621,0.0060096046,0.0013343645,-0.000712377
2017-12-21,0.0064358879,-0.00765831,-0.001072388,0.013941315,0.0061992666,-0.005578401,0.000041,-0.003515827,0.0019701358,0.0106905008,0.0046454578,-0.003665006
2017-12-22,0.000604443,-0.000416724,0.0055405614,0.0045751571,0.0011433695,0.0029696629,0.000041,-0.000174075,0.0052955655,0.0038168619,0.0010230264,-0.000247028
2017-12-25,-0.007095749,-0.006474369,0.0053926324,0.0129946506,0.0112301484,-0.004719237,0.000041,-0.003095528,0.0050795784,0.0071694185,0.005427257,-0.001415356
2017-12-26,0.0031531391,0.0053832736,0.0011941538,-0.007253371,-0.004936252,0.0054443508,0.000041,0.0038361443,-0.000586033,-0.006520897,-0.000936623,0.0020713582
2017-12-27,-0.008142613,0.0044175734,0.0025156139,-0.006679248,-0.006201543,0.0101438491,0.000041,0.0013220107,0.0011780631,-0.003076787,-0.001942545,0.0022160304
2017-12-28,0.0074059707,-0.006221527,0.0002234642,0.0081329796,0.004555849,-0.003631032,0.000041,0.0001202508,0.0022217525,0.0029389858,0.0023128665,0.0025188593
2017-12-29,0.0050469617,0.004886874,-0.003170291,-0.005223336,-0.002752348,-0.000086369,0.000041,0.0017715228,-0.002670059,-0.000948863,0.0004375071,-0.001228437
2018-01-02,0.0141669126,-0.001160422,0.0111842125,0.0065215616,0.0072712308,0.0054058545,0.000041,-0.002237642,0.0067744751,0.0061823995,0.0040436249,0.0021458554
2018-01-03,0.0089527899,-0.000242285,-0.000440926,-0.001737481,-0.000574748,-0.006687144,0.000041,-0.001684988,-0.001411082,-0.000491895,-0.000141467,-0.002590484
2018-01-04,0.0088822132,-0.007122019,0.0052456738,0.0063071049,0.0068162506,0.0041381924,0.000041,-0.00265388,0.0032169894,0.0022650638,0.0013792092,0.0016508449
2018-01-05,0.0022553449,-0.001434138,0.0048133504,-0.002591808,0.0073320189,0.0014722634,0.000041,1.8466974E-7,0.0036089623,-0.005220182,0.0022996595,0.0015761934
2018-01-08,0.0060179203,-0.006787142,0.0061953294,0.0096408416,0.0068373671,-0.001062616,0.000041,-0.004066108,0.0068042237,0.0069087467,0.0045847668,0.0007131359
2018-01-09,0.0030117506,-0.005878781,-0.002642786,0.0065367085,0.0036737799,-0.010074148,0.000041,-0.000632002,-0.000133756,0.0019463089,0.0024588816,-0.001440053
2018-01-10,-0.000387895,-0.006670505,0.0014286092,0.0073998575,0.0061656638,0.0050233027,0.000041,-0.002104406,-0.000192573,0.0041849071,-0.001732856,-0.00061315
2018-01-11,-0.000732869,0.0055696944,-0.005512626,-0.014459644,-0.012379337,-0.004723452,0.000041,0.0022830539,-0.006441697,-0.010731383,-0.004611167,-0.003595144
2018-01-12,-0.000117407,-0.004726185,0.0031349342,0.0065875997,0.0099432566,-0.001341008,0.000041,0.0004508333,0.0042570427,-0.000728861,0.0033152104,0.0036966773
2018-01-15,-0.014896837,-0.011268518,0.0057856579,0.0189144916,0.0165702354,-0.005188842,0.000041,-0.002542941,0.0040100565,0.0076254524,0.0054991593,-0.001411331
2018-01-16,0.0061389353,0.0020432247,0.0093842925,0.0002496465,-0.000526548,-0.003661109,0.000041,0.0008794731,0.0079919165,-0.000183334,0.0040240965,0.0031340626
2018-01-17,-0.006338955,0.0062130532,0.0010588421,-0.009861588,-0.00564949,0.0095893336,0.000041,0.0031219824,-0.001010101,-0.006268423,-0.002088087,-0.000412208
2018-01-18,0.0026919299,0.0009416702,0.0043420875,0.0035557207,0.0020332613,0.0000550727,0.000041,0.0010254639,0.0033576085,0.0024624953,0.0022857229,0.0029533213
2018-01-19,-0.000205142,-0.002385347,0.0006742075,-0.00068317,-0.001355878,0.0062587975,0.000041,-0.000026324,0.0010311796,-0.003057533,-0.002988231,-0.000994201
2018-01-22,0.0136071198,-0.01076022,-0.005023567,0.0104063085,0.0079683265,-0.010313619,0.000041,-0.004939793,-0.000990701,0.0059797982,0.0046270688,-0.005610852
2018-01-23,0.0053439467,-0.003230125,0.0042022071,0.0042090256,0.0077691865,0.0045955673,0.000041,0.0007565128,0.0024446478,0.0003749197,0.0018046284,-0.000406823
2018-01-24,0.0029202443,0.0018314281,-0.004463347,-0.008333174,-0.005579926,0.0020687419,0.000041,-0.001359933,-0.00595748,-0.003104935,-0.00100612,-0.005645632
2018-01-25,-0.001398507,0.0010065306,0.0053810428,-0.002003764,-0.001233036,0.0040909563,0.000041,-0.00088887,0.0045606842,-0.000879114,-0.001818577,0.0023766135
2018-01-26,0.0024096635,-0.00454949,0.0028436704,0.0041865537,0.0085715528,0.0008053366,0.000041,-0.001994828,0.0024393751,0.0005471216,0.0012012934,0.0001756583
2018-01-29,-0.013970039,0.0049963168,0.0097815317,-0.004342047,-0.002558777,0.0151347236,0.000041,0.0000955633,0.0054824345,0.0002352303,0.0016656421,0.0023433192
2018-01-30,-0.006979975,0.0045786325,-0.003476836,-0.004949423,-0.007008999,-0.000712451,0.000041,0.001007164,0.0001490238,-0.001503881,-8.97335E-6,0.0002612633
2018-01-31,-0.009251588,-0.018208136,0.0053155313,0.0336055708,0.0281351219,-0.011644895,0.000041,-0.006614683,0.0073766527,0.0191967932,0.0149726859,-0.00386938
2018-02-01,-0.023199891,-0.021502573,0.0064279148,0.0427626247,0.0332860324,-0.001286032,0.000041,-0.007940276,0.0025554736,0.0260254877,0.0152858302,-0.009168152
2018-02-02,0.0072610275,-0.015907713,0.0094746161,0.0268050792,0.0121969116,0.0167093597,0.000041,-0.011964826,0.0080931393,0.022792132,0.0114754431,-0.005100041
2018-02-05,-0.00417489,0.0039891582,0.0139808619,0.0034590888,-0.003281624,0.012373404,0.000041,-0.001793467,0.0114412011,0.0068683149,0.0008693518,0.0038630715
2018-02-06,-0.043221865,-0.012659285,0.0099946684,0.0262764793,0.0229702331,-0.006623231,0.000041,-0.006475899,0.0080733526,0.0171800104,0.0116087873,-0.006160698
2018-02-07,-0.012936395,0.0159619188,-0.005165781,-0.029517164,-0.026378369,0.0042997351,0.000041,0.0056782815,-0.001314616,-0.016173632,-0.008079406,0.0018627161
2018-02-08,0.0006548014,0.0070148563,-0.018778479,-0.022202489,-0.015664852,-0.019418648,0.000041,0.0043645927,-0.006730432,-0.010861981,-0.003484946,-0.004400669
2018-02-09,-0.039620916,0.004548064,-0.013053242,-0.012305254,0.0009590829,-0.009318692,0.000041,0.0065135517,-0.008250499,-0.012987638,-0.002975703,-0.004941734
2018-02-12,0.022252693,-0.000469194,-0.014560728,-0.004489391,-0.005868184,-0.013124788,0.000041,0.0003815817,-0.006505488,0.0006069988,0.0002195893,-0.004827103
2018-02-13,0.0072611001,-0.003859251,0.0072305282,0.0090171197,0.0041958974,-0.002174716,0.000041,-0.004023492,0.0039590087,0.0076275704,0.0027071802,0.000987159
2018-02-14,0.0064998356,-0.001372388,0.0028211515,0.0053214523,0.0021245211,-0.001525614,0.000041,-0.000188801,0.0014811811,0.0031869708,-0.000175604,0.0034410396
2018-02-22,0.0229933706,-0.006138575,0.0007960078,0.0098969553,0.0000613865,-0.001172076,0.000041,-0.003829658,-0.001524439,0.0078376242,0.000100588,-0.000266202
2018-02-23,0.0042684691,0.0008998222,0.0057876004,0.0004344661,0.0009413512,0.0010727096,0.000041,0.0006160278,0.0038819727,0.0001970182,-0.000184942,0.0024915271
2018-02-26,0.0171418983,0.002146811,-0.013061232,-0.010392601,-0.011818194,-0.005678151,0.000041,-0.000561998,-0.011030181,-0.005338147,-0.002053894,-0.005227954
2018-02-27,-0.008802506,0.008023056,-0.012744536,-0.021226442,-0.014229831,-0.004224608,0.000041,0.0019662991,-0.010183645,-0.012250949,-0.00610064,-0.004208393
2018-02-28,-0.002461792,0.0048697067,-0.004367896,-0.008305583,-0.01000033,-0.003828517,0.000041,-0.000953415,-0.001706169,-0.000351538,-0.001946729,-0.002129279
2018-03-01,0.0087501311,0.0044733752,-0.011869253,-0.012566209,-0.009723218,-0.006998246,0.000041,0.0026070217,-0.00918937,-0.009817974,-0.007763553,-0.00180931
2018-03-02,-0.00609159,0.002771679,0.0016280145,-0.005228731,-0.004144025,-0.000151818,0.000041,0.0004175685,0.0003281755,-0.0043008,-0.002417595,0.0004297222
2018-03-05,0.0013734629,0.0028330273,-0.008883954,-0.005504599,-0.007369365,-0.002525428,0.000041,0.0018108829,-0.007598308,-0.003846115,-0.002196502,-0.004933599
2018-03-06,0.0130412746,-0.001371452,0.0044109563,0.0022095705,0.002511733,0.0034381896,0.000041,-0.002142089,0.0042849343,0.0032472335,0.0027800782,0.0019729227
2018-03-07,-0.009428133,0.0039918964,-0.001272532,-0.003185131,-0.001353921,-0.000940811,0.000041,0.0019815767,-0.003184864,-0.003490928,-0.002068181,0.0013655913
2018-03-08,0.0088595496,-0.001693653,-0.002259498,0.0010641851,0.0083606,-0.005809274,0.000041,0.0021419101,-0.001012217,-0.002849348,0.0042714775,0.0001400438
2018-03-09,0.010198863,0.0028212967,-0.015174632,-0.013642738,-0.0078407,-0.010252752,0.000041,0.001781763,-0.013538694,-0.010220269,-0.003299485,-0.006664864
2018-03-12,0.0103258948,0.0044153762,-0.006506507,-0.011291155,-0.013245432,-0.000365869,0.000041,-0.00016968,-0.007089058,-0.006669961,-0.006017743,-0.001187323
2018-03-13,-0.007119648,0.005062457,0.002372164,-0.010224011,-0.005436192,0.0025151378,0.000041,0.0035309011,-0.000129269,-0.010915458,-0.004450597,0.0016464872
2018-03-14,-0.005522797,-0.004950256,0.0055819262,0.0128491177,0.0104606601,0.002327345,0.000041,-0.001682117,0.005325804,0.0086155646,0.0049553667,0.0040360747
2018-03-15,0.0010376689,-0.009025042,-0.000436317,0.0095134819,0.0049179145,-0.006759722,0.000041,-0.006197394,0.0022602245,0.0085439408,-0.000085134,-0.002389524
2018-03-16,-0.007035126,0.0095941367,0.0024642994,-0.015007496,-0.005052361,0.0025906347,0.000041,0.005530337,0.0006160226,-0.013067756,-0.003654631,0.0018600154
2018-03-19,0.0003576506,0.00056375,-0.012027195,-0.003951637,-0.000609763,-0.010128616,0.000041,0.003286789,-0.009378664,-0.005801393,0.0009104912,-0.006141433
2018-03-20,0.0024474246,-0.000548775,-0.005624834,-0.004021373,0.0037768776,0.0054401827,0.000041,0.0015283905,-0.004583281,-0.00638538,-0.000375304,0.0021330903
2018-03-21,-0.006083536,0.0012654694,0.0009866996,-0.007497772,0.0015321941,0.0018670975,0.000041,0.0027602477,0.0010209474,-0.008555776,-0.000318187,0.0055462808
2018-03-22,-0.006292576,0.009903461,-0.001141625,-0.018131938,-0.012067989,0.0066647428,0.000041,0.0062834741,-0.002531913,-0.016553577,-0.006214531,0.0065543979
2018-03-23,-0.03896773,-0.018827657,0.0034950431,0.0237760286,0.0261402877,-0.005701097,0.000041,-0.006547284,0.0032943991,0.0133920826,0.0076191425,-0.001645299
2018-03-26,0.0056964473,0.0026385624,-0.018165862,-0.011276427,-0.019427196,-0.011432499,0.000041,-0.003588449,-0.010843643,0.0037769084,-0.001836201,-0.008764116
2018-03-27,0.017021845,0.0080256212,-0.013690986,-0.017543153,-0.012920363,-0.002214223,0.000041,0.0028593222,-0.011487544,-0.01095473,-0.005767444,-0.002011385
2018-03-28,-0.01617043,0.0124499362,-0.002203478,-0.011374789,-0.009130245,0.0018850692,0.000041,0.0054699404,-0.005241679,-0.008032804,-0.003002205,-0.002219533
2018-03-29,0.0118036303,0.0022984086,0.0126659804,0.0045500795,0.006339117,0.0039110758,0.000041,0.0024543133,0.0053910633,-0.00083685,0.0018113426,0.0025406966
2018-03-30,0.0081200225,0.0034203122,-0.016926978,-0.009368341,-0.010393305,-0.004069109,0.000041,-0.000017844,-0.013835485,-0.002471325,-0.00255799,-0.006300652
2018-04-02,0.0002473764,0.0063427183,-0.002703838,-0.004891957,-0.009559141,0.0047615709,0.000041,0.0024215039,-0.003320402,-0.000370846,-0.005049617,0.0012344558
2018-04-03,-0.009154836,-0.001595916,-0.002930909,0.0051854057,0.0040237029,-0.005749672,0.000041,0.0009687597,-0.0015882,0.0021595135,0.0015599513,-0.000974253
2018-04-04,-0.003310397,-0.002006366,0.005805518,0.001354492,0.0065940266,0.0016617931,0.000041,0.001257603,0.0030963566,-0.00346698,0.0004908387,0.0035453393
2018-04-09,-0.000083085,0.0034760745,-0.000859839,-0.000465749,-0.005010383,0.0031859148,0.000041,0.0025149481,-0.001668086,0.0019611236,-0.002641706,-0.000551817
2018-04-10,0.0103734175,-0.008388698,0.009573251,0.0159566188,0.014619763,0.0000592097,0.000041,-0.002431742,0.0099738052,0.0085520195,0.0078650804,0.0019011606
2018-04-11,0.0046402989,0.0024115157,-0.002602607,-0.002306567,0.0007004366,0.0029446059,0.000041,0.0033144207,-0.003008962,-0.004023268,0.0007981509,-0.00130776
2018-04-12,-0.006841627,0.0001205513,-0.00317279,0.001365527,0.0000967665,0.003722505,0.000041,0.0014348488,-0.003452378,-0.000922672,0.0003688147,0.0005249696
2018-04-13,-0.00520765,0.0030695414,0.0010658347,-0.00380649,-0.005346825,-0.001262445,0.000041,-0.000881037,0.0004408779,0.0015385898,0.0004839394,-0.002721054
2018-04-16,-0.008295466,-0.001935872,-0.012878255,0.0018955587,-0.008524826,-0.003242308,0.000041,-0.00513613,-0.007833172,0.0107922615,-0.002203067,-0.006062127
2018-04-17,-0.020760231,-0.000449404,0.0107924531,-0.000453201,0.0032019684,0.0107147799,0.000041,-0.002058305,0.007782217,0.0008394676,0.0007602361,0.00636092
2018-04-18,0.0082577224,0.0042186434,-0.008391868,-0.001409448,-0.005368616,0.0052188986,0.000041,0.0004093309,-0.005327422,0.0032259069,-0.004371389,-0.003384622
2018-04-19,0.0109264501,-0.008610011,0.0036907297,0.0067757119,0.0088621104,0.0013199011,0.000041,-0.003798574,0.0013600337,-0.000176628,0.0010700114,0.0023568655
2018-04-20,-0.017201849,-0.004582841,-0.002096468,0.0056847373,0.0083319853,-0.003804429,0.000041,-0.00273308,-0.00088855,0.0017596584,0.0008970941,-0.000788604
2018-04-23,-0.006279427,-0.001217098,0.0097346648,0.0070661878,0.002726768,0.0006216513,0.000041,0.0033245183,0.0082268447,-0.001933044,-0.001977815,0.0040292542
2018-04-24,0.0216209677,0.0005452054,-0.00557648,0.0049544496,0.0031044944,-0.0031199,0.000041,0.0013551224,-0.005664979,0.0058346915,0.0031653894,-0.003007001
2018-04-25,-0.000262047,0.0042362018,-0.01089781,-0.004574986,-0.002682187,-0.001729985,0.000041,0.0042699696,-0.007694813,-0.003121797,-0.002047783,0.0002171647
2018-04-26,-0.018226071,0.0009363029,0.0038108499,0.0035418073,0.002317752,0.0065631593,0.000041,-0.000752565,0.0029871069,0.0030558831,0.0010712094,0.0007550486
2018-04-27,0.0027972757,-0.005564594,-0.000448948,0.0038859424,0.0021651273,-0.00030475,0.000041,-0.002934797,-0.000146843,0.0016161735,0.0027810626,-0.002672994
2018-05-02,-0.000109955,-0.007252602,0.0006121918,0.0098177516,0.0073049721,-0.005252677,0.000041,-0.003247259,0.003883743,0.0065616679,0.0087821487,-0.000719797
2018-05-03,0.0089323095,0.0004473238,0.0010904277,0.0006811531,0.0002623377,-0.000372932,0.000041,0.0021632145,-0.002050285,-0.001487727,0.0006611859,-0.000826699
2018-05-04,-0.001669065,0.0001070694,-0.001545553,-0.000907655,0.0024967414,0.0006198789,0.000041,0.0008181992,-0.001218719,-0.00219423,0.003726895,0.0014153043
2018-05-07,0.0194457927,-0.000800141,-0.000740174,0.007529115,0.0039138029,-0.005295003,0.000041,0.0012941199,-0.002738331,0.0035583126,0.0021428435,-0.00270775
2018-05-08,0.006801021,0.0013038059,0.0007935271,-0.002823282,0.000981213,-0.003776414,0.000041,0.0037949056,-0.001311517,-0.007686865,-0.00094686,0.0007672063
2018-05-09,-0.000567456,0.002183824,-0.001169767,-0.001111482,0.001295557,0.0034055236,0.000041,0.0046516725,-0.003043818,-0.005485372,0.0003955963,0.0007079956
2018-05-10,0.0063280021,-0.002440307,-0.004654496,0.0017903795,0.0069714766,0.0007284767,0.000041,0.0027925431,-0.003858964,-0.005150855,0.0025968694,0.0019093151
2018-05-11,-0.007159319,-0.004565485,0.0052962912,0.0029670473,0.0019582979,0.0003766275,0.000041,-0.004719944,0.0054866679,0.0038194341,0.0018344663,0.0005536321
2018-05-14,0.001774775,-0.012600346,0.0005312873,0.0135334485,0.0117798914,-0.007476078,0.000041,-0.003496722,0.0043171257,0.0064581411,0.0074078635,-0.003138952
2018-05-15,0.0081577019,0.0021732514,-0.007944526,-0.001195308,-0.003324516,-0.00060599,0.000041,0.001622237,-0.005788587,-0.000011691,-0.000277795,0.0004949043
2018-05-16,-0.004308157,-0.000645565,-0.002249877,-0.000894776,0.0035277471,-0.000307042,0.000041,-0.001739865,0.0008544522,0.0019683081,0.0035767907,0.0011222473
2018-05-17,-0.006104723,0.0064963356,0.0070429719,-0.005927492,-0.004434303,0.005206821,0.000041,0.0046364252,0.0050566273,-0.005189232,-0.002694612,0.0021709882
2018-05-18,0.0105358651,-0.001065394,0.0093469552,0.0057620458,0.0064138537,0.0178580762,0.000041,0.0029214615,0.0047226228,-0.004616598,-0.002876873,0.0046128795
2018-05-21,0.007962884,0.0047989296,-0.004730633,-0.008441573,-0.0082681,-0.00094658,0.000041,0.0020350948,-0.001677086,-0.001472543,-0.001702094,-0.000083258
2018-05-22,0.0018405519,0.0005138127,-0.007350459,-0.002737907,0.0003201274,-0.001366899,0.000041,0.0019024141,-0.004609378,-0.002920938,0.0010476267,-0.000283602
2018-05-23,-0.014494572,0.0023195456,-0.005738304,-0.005813638,-0.0060277,-0.009330525,0.000041,0.0002848631,-0.001396232,0.0019663721,-0.000566067,-0.003592127
2018-05-24,-0.004838096,0.0048162792,0.0012016713,-0.005713769,-0.003805406,0.003641792,0.000041,0.0036589884,0.0010332485,-0.004404091,-0.001177202,0.0023461235
2018-05-25,-0.00665369,-0.003417165,-0.000652385,0.0026833516,0.0095539627,-0.001323625,0.000041,0.0018100313,-0.000895649,-0.005385942,0.0041949566,0.0021211394
2018-05-28,0.0002839544,-0.01209685,-0.00267418,0.0160041478,0.018054149,-0.008549479,0.000041,-0.002551057,0.0010683272,0.0071538717,0.0098046556,-0.003259378
2018-05-29,-0.007871205,0.0046216803,0.0106327363,-0.000948893,-0.000157729,0.0075859841,0.000041,0.0025058343,0.0064852642,-0.000666499,0.0002319865,0.0023639183
2018-05-30,-0.025259283,-0.015278462,-0.002327743,0.019954311,0.0140277105,-0.006373429,0.000041,-0.009134851,0.0046519708,0.0180782986,0.0066125079,-0.004004779
2018-05-31,0.0207858229,-0.001854649,0.0004234721,0.0055281312,0.0092203776,-0.001513389,0.000041,0.0041099235,-0.000094394,-0.002919549,0.0031579126,0.000749768
2018-06-01,-0.010302902,0.0027741495,0.0110422953,-0.004810419,0.0006639056,0.0089075252,0.000041,0.0005137065,0.0057870159,-0.008618935,-0.001165335,0.0025775765
2018-06-04,0.0039953449,-0.007468136,0.0045644732,0.0100690312,0.0133958943,-0.004653372,0.000041,0.0004906828,0.0044767217,0.0001628693,0.0030419317,0.0030809494
2018-06-05,0.0135896416,-0.001761759,-0.014161528,0.0003396368,-0.002852093,-0.008402771,0.000041,-0.00050477,-0.007832538,0.0038460373,0.0017516106,-0.004784721
2018-06-06,0.001220518,0.0002191943,-0.003570534,0.0031546152,-0.000217763,0.0009695264,0.000041,0.0016847055,-0.002588196,0.0022292921,0.0018522335,-0.000524133
